            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2454184.295138889, A.D. 2007-Mar-24 19:05:00.0000,  1.581265040218796E+08, -5.932663595769704E+07, -3.009052160263640E+08,
2454185.295138889, A.D. 2007-Mar-25 19:05:00.0000,  1.596759984439705E+08, -5.717345769272146E+07, -2.997110274059139E+08,
2454186.295138889, A.D. 2007-Mar-26 19:05:00.0000,  1.611807818774128E+08, -5.502178627177285E+07, -2.985066783755724E+08,
2454187.295138889, A.D. 2007-Mar-27 19:05:00.0000,  1.626409401054763E+08, -5.287233016815177E+07, -2.972921066172505E+08,
2454188.295138889, A.D. 2007-Mar-28 19:05:00.0000,  1.640565631661876E+08, -5.072578502247558E+07, -2.960672486893768E+08,
2454189.295138889, A.D. 2007-Mar-29 19:05:00.0000,  1.654277447216940E+08, -4.858283583146196E+07, -2.948320408041494E+08,
2454190.295138889, A.D. 2007-Mar-30 19:05:00.0000,  1.667545814109199E+08, -4.644415864487238E+07, -2.935864187673205E+08,
2454191.295138889, A.D. 2007-Mar-31 19:05:00.0000,  1.680372025887998E+08, -4.431039183089837E+07, -2.923303847228811E+08,
2454192.295138889, A.D. 2007-Apr-01 19:05:00.0000,  1.692756454331663E+08, -4.218226247661974E+07, -2.910637424222565E+08,
2454193.295138889, A.D. 2007-Apr-02 19:05:00.0000,  1.704700489174297E+08, -4.006039391819991E+07, -2.897864928332267E+08,
2454194.295138889, A.D. 2007-Apr-03 19:05:00.0000,  1.716205201890300E+08, -3.794544029671441E+07, -2.884985723320277E+08,
2454195.295138889, A.D. 2007-Apr-04 19:05:00.0000,  1.727271690604383E+08, -3.583805329342172E+07, -2.871999174441029E+08,
2454196.295138889, A.D. 2007-Apr-05 19:05:00.0000,  1.737901081947604E+08, -3.373888316796418E+07, -2.858904646139106E+08,
2454197.295138889, A.D. 2007-Apr-06 19:05:00.0000,  1.748094548399132E+08, -3.164858001949228E+07, -2.845701523863207E+08,
2454198.295138889, A.D. 2007-Apr-07 19:05:00.0000,  1.757853299911153E+08, -2.956779440826793E+07, -2.832389191518952E+08,
2454199.295138889, A.D. 2007-Apr-08 19:05:00.0000,  1.767178595842516E+08, -2.749717840180957E+07, -2.818967042250438E+08,
2454200.295138889, A.D. 2007-Apr-09 19:05:00.0000,  1.776071749424005E+08, -2.543738652659748E+07, -2.805434475314478E+08,
2454201.295138889, A.D. 2007-Apr-10 19:05:00.0000,  1.784534137744124E+08, -2.338907698209767E+07, -2.791790899060906E+08,
2454202.295138889, A.D. 2007-Apr-11 19:05:00.0000,  1.792567224863625E+08, -2.135291317116931E+07, -2.778035747772583E+08,
2454203.295138889, A.D. 2007-Apr-12 19:05:00.0000,  1.800172570889510E+08, -1.932956500628622E+07, -2.764168464376349E+08,
2454204.295138889, A.D. 2007-Apr-13 19:05:00.0000,  1.807351858120880E+08, -1.731971008048472E+07, -2.750188493395504E+08,
2454205.295138889, A.D. 2007-Apr-14 19:05:00.0000,  1.814106953883947E+08, -1.532403417755933E+07, -2.736095310892434E+08,
2454206.295138889, A.D. 2007-Apr-15 19:05:00.0000,  1.820439937973430E+08, -1.334322945985767E+07, -2.721888384299506E+08,
2454207.295138889, A.D. 2007-Apr-16 19:05:00.0000,  1.826353184096169E+08, -1.137799061841986E+07, -2.707567214264859E+08,
2454208.295138889, A.D. 2007-Apr-17 19:05:00.0000,  1.831849365002325E+08, -9.429007856387198E+06, -2.693131284617991E+08,
2454209.295138889, A.D. 2007-Apr-18 19:05:00.0000,  1.836931467622769E+08, -7.496958710414022E+06, -2.678580076035748E+08,
2454210.295138889, A.D. 2007-Apr-19 19:05:00.0000,  1.841602753768794E+08, -5.582500255202368E+06, -2.663913056350785E+08,
2454211.295138889, A.D. 2007-Apr-20 19:05:00.0000,  1.845866691723076E+08, -3.686263847608730E+06, -2.649129673632773E+08,
2454212.295138889, A.D. 2007-Apr-21 19:05:00.0000,  1.849726890513602E+08, -1.808853370978117E+06, -2.634229370456694E+08,
2454213.295138889, A.D. 2007-Apr-22 19:05:00.0000,  1.853187024258316E+08,  4.915354891163111E+04, -2.619211573109115E+08,
2454214.295138889, A.D. 2007-Apr-23 19:05:00.0000,  1.856250783947018E+08,  1.887202512273148E+06, -2.604075693770927E+08,
2454215.295138889, A.D. 2007-Apr-24 19:05:00.0000,  1.858921869630969E+08,  3.704758806000412E+06, -2.588821161461883E+08,
2454216.295138889, A.D. 2007-Apr-25 19:05:00.0000,  1.861195625751622E+08,  5.501410141324505E+06, -2.573436076130838E+08,
2454217.295138889, A.D. 2007-Apr-26 19:05:00.0000,  1.863092374050159E+08,  7.276429819114506E+06, -2.557942495481609E+08,
2454218.295138889, A.D. 2007-Apr-27 19:05:00.0000,  1.864607424507774E+08,  9.029442180139273E+06, -2.542328533925418E+08,
2454219.295138889, A.D. 2007-Apr-28 19:05:00.0000,  1.865744401993599E+08,  1.075996570603870E+07, -2.526593627425987E+08,
2454220.295138889, A.D. 2007-Apr-29 19:05:00.0000,  1.866506918661119E+08,  1.246752844903390E+07, -2.510737222567347E+08,
2454221.295138889, A.D. 2007-Apr-30 19:05:00.0000,  1.866898571221684E+08,  1.415166698813990E+07, -2.494758773481584E+08,
2454222.295138889, A.D. 2007-May-01 19:05:00.0000,  1.866922942293433E+08,  1.581192537804383E+07, -2.478657744656621E+08,
2454223.295138889, A.D. 2007-May-02 19:05:00.0000,  1.866583605605963E+08,  1.744785404251955E+07, -2.462433618005824E+08,
2454224.295138889, A.D. 2007-May-03 19:05:00.0000,  1.865884123731952E+08,  1.905900852895699E+07, -2.446085887849907E+08,
2454225.295138889, A.D. 2007-May-04 19:05:00.0000,  1.864828058318448E+08,  2.064494830466618E+07, -2.429614069736694E+08,
2454226.295138889, A.D. 2007-May-05 19:05:00.0000,  1.863418969425186E+08,  2.220523545429961E+07, -2.413017691512390E+08,
2454227.295138889, A.D. 2007-May-06 19:05:00.0000,  1.861609788884222E+08,  2.373952048214823E+07, -2.396220268639295E+08,
2454228.295138889, A.D. 2007-May-07 19:05:00.0000,  1.859505122654635E+08,  2.524718270873138E+07, -2.379373586793999E+08,
2454229.295138889, A.D. 2007-May-08 19:05:00.0000,  1.857058240009265E+08,  2.672788362165256E+07, -2.362401044755382E+08,
2454230.295138889, A.D. 2007-May-09 19:05:00.0000,  1.854272837091525E+08,  2.818118505118825E+07, -2.345302256378659E+08,
2454231.295138889, A.D. 2007-May-10 19:05:00.0000,  1.851152689684362E+08,  2.960664658478315E+07, -2.328076855272352E+08,
2454232.295138889, A.D. 2007-May-11 19:05:00.0000,  1.847701682305397E+08,  3.100382534255303E+07, -2.310724493067373E+08,
2454233.295138889, A.D. 2007-May-12 19:05:00.0000,  1.843940484738046E+08,  3.237337119578232E+07, -2.293247762611237E+08,
2454234.295138889, A.D. 2007-May-13 19:05:00.0000,  1.839839884215529E+08,  3.371262592833273E+07, -2.275640611314539E+08,
2454235.295138889, A.D. 2007-May-14 19:05:00.0000,  1.835421143334070E+08,  3.502226998348108E+07, -2.257905586567594E+08,
2454236.295138889, A.D. 2007-May-15 19:05:00.0000,  1.830688966509962E+08,  3.630187491738290E+07, -2.240042411375323E+08,
2454237.295138889, A.D. 2007-May-16 19:05:00.0000,  1.825648297470485E+08,  3.755103032667522E+07, -2.222050808334906E+08,
2454238.295138889, A.D. 2007-May-17 19:05:00.0000,  1.820304297283518E+08,  3.876935098351625E+07, -2.203930515062525E+08,
2454239.295138889, A.D. 2007-May-18 19:05:00.0000,  1.814662253175889E+08,  3.995648089332902E+07, -2.185681249712480E+08,
2454240.295138889, A.D. 2007-May-19 19:05:00.0000,  1.808727525034577E+08,  4.111209510166769E+07, -2.167302737969563E+08,
2454241.295138889, A.D. 2007-May-20 19:05:00.0000,  1.802512568710246E+08,  4.223653322823554E+07, -2.148792202774802E+08,
2454242.295138889, A.D. 2007-May-21 19:05:00.0000,  1.796008360681301E+08,  4.332823770265664E+07, -2.130154469304231E+08,
2454243.295138889, A.D. 2007-May-22 19:05:00.0000,  1.789227373562954E+08,  4.438761220430104E+07, -2.111386701464503E+08,
2454244.295138889, A.D. 2007-May-23 19:05:00.0000,  1.782174765827078E+08,  4.541442612484750E+07, -2.092488668569443E+08,
2454245.295138889, A.D. 2007-May-24 19:05:00.0000,  1.774855613276225E+08,  4.640846367097078E+07, -2.073460156184705E+08,
2454246.295138889, A.D. 2007-May-25 19:05:00.0000,  1.767274922674041E+08,  4.736952199445409E+07, -2.054300977108371E+08,
2454247.295138889, A.D. 2007-May-26 19:05:00.0000,  1.759437631437067E+08,  4.829740962589246E+07, -2.035010965194562E+08,
2454248.295138889, A.D. 2007-May-27 19:05:00.0000,  1.751348617364879E+08,  4.919194560701380E+07, -2.015589982795762E+08,
2454249.295138889, A.D. 2007-May-28 19:05:00.0000,  1.743012704850189E+08,  5.005295872376297E+07, -1.996037926570883E+08,
2454250.295138889, A.D. 2007-May-29 19:05:00.0000,  1.734434646027152E+08,  5.088028601765314E+07, -1.976354706249422E+08,
2454251.295138889, A.D. 2007-May-30 19:05:00.0000,  1.725619143032602E+08,  5.167377228759022E+07, -1.956540271110167E+08,
2454252.295138889, A.D. 2007-May-31 19:05:00.0000,  1.716570848847514E+08,  5.243326872776929E+07, -1.936594610377478E+08,
2454253.295138889, A.D. 2007-Jun-01 19:05:00.0000,  1.707294357607873E+08,  5.315863099579722E+07, -1.916517738296786E+08,
2454254.295138889, A.D. 2007-Jun-02 19:05:00.0000,  1.697794227158998E+08,  5.384971804128267E+07, -1.896309711216625E+08,
2454255.295138889, A.D. 2007-Jun-03 19:05:00.0000,  1.688074993763523E+08,  5.450639065080778E+07, -1.875970630057619E+08,
2454256.295138889, A.D. 2007-Jun-04 19:05:00.0000,  1.678141165038932E+08,  5.512850940532383E+07, -1.855500612681189E+08,
2454257.295138889, A.D. 2007-Jun-05 19:05:00.0000,  1.667997280194135E+08,  5.571593501366365E+07, -1.834899836654126E+08,
2454258.295138889, A.D. 2007-Jun-06 19:05:00.0000,  1.657647915657717E+08,  5.626852732713206E+07, -1.814168516396514E+08,
2454259.295138889, A.D. 2007-Jun-07 19:05:00.0000,  1.647097712857783E+08,  5.678614557863802E+07, -1.793306901781228E+08,
2454260.295138889, A.D. 2007-Jun-08 19:05:00.0000,  1.636351415809511E+08,  5.726864965574364E+07, -1.772315284957318E+08,
2454261.295138889, A.D. 2007-Jun-09 19:05:00.0000,  1.625443950612965E+08,  5.771779433793022E+07, -1.751203040115330E+08,
2454262.295138889, A.D. 2007-Jun-10 19:05:00.0000,  1.614320141166490E+08,  5.812960749136360E+07, -1.729952619717726E+08,
2454263.295138889, A.D. 2007-Jun-11 19:05:00.0000,  1.603015361115569E+08,  5.850591478547387E+07, -1.708573295321414E+08,
2454264.295138889, A.D. 2007-Jun-12 19:05:00.0000,  1.591535004021277E+08,  5.884660946402194E+07, -1.687065489641378E+08,
2454265.295138889, A.D. 2007-Jun-13 19:05:00.0000,  1.579884625918915E+08,  5.915160566232215E+07, -1.665429644020703E+08,
2454266.295138889, A.D. 2007-Jun-14 19:05:00.0000,  1.568069917899084E+08,  5.942084394414997E+07, -1.643666228649217E+08,
2454267.295138889, A.D. 2007-Jun-15 19:05:00.0000,  1.556096642487742E+08,  5.965429434819856E+07, -1.621775736336841E+08,
2454268.295138889, A.D. 2007-Jun-16 19:05:00.0000,  1.543970556192431E+08,  5.985195660208745E+07, -1.599758671888671E+08,
2454269.295138889, A.D. 2007-Jun-17 19:05:00.0000,  1.531697361255670E+08,  6.001385867143498E+07, -1.577615567563515E+08,
2454270.295138889, A.D. 2007-Jun-18 19:05:00.0000,  1.519282671528062E+08,  6.014005350390390E+07, -1.555346996844245E+08,
2454271.295138889, A.D. 2007-Jun-19 19:05:00.0000,  1.506731974085695E+08,  6.023061421100910E+07, -1.532953563186603E+08,
2454272.295138889, A.D. 2007-Jun-20 19:05:00.0000,  1.494050624461624E+08,  6.028563018965671E+07, -1.510435905437196E+08,
2454273.295138889, A.D. 2007-Jun-21 19:05:00.0000,  1.481243877850946E+08,  6.030520505589509E+07, -1.487794727787576E+08,
2454274.295138889, A.D. 2007-Jun-22 19:05:00.0000,  1.468316850621956E+08,  6.028945249816704E+07, -1.465030752871019E+08,
2454275.295138889, A.D. 2007-Jun-23 19:05:00.0000,  1.455274583859527E+08,  6.023849697654588E+07, -1.442144777513727E+08,
2454276.295138889, A.D. 2007-Jun-24 19:05:00.0000,  1.442153821926253E+08,  6.015400627847028E+07, -1.419159905731425E+08,
2454277.295138889, A.D. 2007-Jun-25 19:05:00.0000,  1.428895824086789E+08,  6.003305170908904E+07, -1.396032378003854E+08,
2454278.295138889, A.D. 2007-Jun-26 19:05:00.0000,  1.415537123477393E+08,  5.987731449851388E+07, -1.372785496485264E+08,
2454279.295138889, A.D. 2007-Jun-27 19:05:00.0000,  1.402082396974740E+08,  5.968694829192071E+07, -1.349420249552218E+08,
2454280.295138889, A.D. 2007-Jun-28 19:05:00.0000,  1.388536238864369E+08,  5.946211127225026E+07, -1.325937679414127E+08,
2454281.295138889, A.D. 2007-Jun-29 19:05:00.0000,  1.374903164324390E+08,  5.920296434409056E+07, -1.302338881547431E+08,
2454282.295138889, A.D. 2007-Jun-30 19:05:00.0000,  1.361187616210581E+08,  5.890966904181718E+07, -1.278625001920096E+08,
2454283.295138889, A.D. 2007-Jul-01 19:05:00.0000,  1.347394005891253E+08,  5.858238666879101E+07, -1.254797259538427E+08,
2454284.295138889, A.D. 2007-Jul-02 19:05:00.0000,  1.333526701852269E+08,  5.822127526549119E+07, -1.230856911717542E+08,
2454285.295138889, A.D. 2007-Jul-03 19:05:00.0000,  1.319590105075428E+08,  5.782649081200756E+07, -1.206805294367614E+08,
2454286.295138889, A.D. 2007-Jul-04 19:05:00.0000,  1.305588663292651E+08,  5.739818661736996E+07, -1.182643801354225E+08,
2454287.295138889, A.D. 2007-Jul-05 19:05:00.0000,  1.291526903326423E+08,  5.693651462776031E+07, -1.158373879980575E+08,
2454288.295138889, A.D. 2007-Jul-06 19:05:00.0000,  1.277409453090742E+08,  5.644162750349917E+07, -1.133997020589559E+08,
2454289.295138889, A.D. 2007-Jul-07 19:05:00.0000,  1.263241089670722E+08,  5.591368307329570E+07, -1.109514775833744E+08,
2454290.295138889, A.D. 2007-Jul-08 19:05:00.0000,  1.249026729190008E+08,  5.535284731971328E+07, -1.084928735966835E+08,
2454291.295138889, A.D. 2007-Jul-09 19:05:00.0000,  1.234771447221999E+08,  5.475929964630359E+07, -1.060240542364620E+08,
2454292.295138889, A.D. 2007-Jul-10 19:05:00.0000,  1.220480448899093E+08,  5.413323657488766E+07, -1.035451868916802E+08,
2454293.295138889, A.D. 2007-Jul-11 19:05:00.0000,  1.206160606041761E+08,  5.347392139995954E+07, -1.010568292354797E+08,
2454294.295138889, A.D. 2007-Jul-12 19:05:00.0000,  1.191814153736290E+08,  5.278355430768882E+07, -9.855835998885995E+07,
2454295.295138889, A.D. 2007-Jul-13 19:05:00.0000,  1.177448070414594E+08,  5.206140040009848E+07, -9.605036493764457E+07,
2454296.295138889, A.D. 2007-Jul-14 19:05:00.0000,  1.163067716991548E+08,  5.130775381723072E+07, -9.353302509127334E+07,
2454297.295138889, A.D. 2007-Jul-15 19:05:00.0000,  1.148678381547766E+08,  5.052293272187768E+07, -9.100652597608432E+07,
2454298.295138889, A.D. 2007-Jul-16 19:05:00.0000,  1.134285230092389E+08,  4.970727526408057E+07, -8.847105671031161E+07,
2454299.295138889, A.D. 2007-Jul-17 19:05:00.0000,  1.119893304054771E+08,  4.886113640529554E+07, -8.592681160060260E+07,
2454300.295138889, A.D. 2007-Jul-18 19:05:00.0000,  1.105507503104110E+08,  4.798488364605567E+07, -8.337398936617839E+07,
2454301.295138889, A.D. 2007-Jul-19 19:05:00.0000,  1.091132596893194E+08,  4.707889422604528E+07, -8.081279377255720E+07,
2454302.295138889, A.D. 2007-Jul-20 19:05:00.0000,  1.076774312142012E+08,  4.614347918796930E+07, -7.824346766060096E+07,
2454303.295138889, A.D. 2007-Jul-21 19:05:00.0000,  1.062435030444247E+08,  4.517918117071673E+07, -7.566615502191177E+07,
2454304.295138889, A.D. 2007-Jul-22 19:05:00.0000,  1.048120284424416E+08,  4.418631746097954E+07, -7.308111115893079E+07,
2454305.295138889, A.D. 2007-Jul-23 19:05:00.0000,  1.033834426454113E+08,  4.316528765558702E+07, -7.048856003427911E+07,
2454306.295138889, A.D. 2007-Jul-24 19:05:00.0000,  1.019581723431608E+08,  4.211649472702810E+07, -6.788873068284062E+07,
2454307.295138889, A.D. 2007-Jul-25 19:05:00.0000,  1.005366357913560E+08,  4.104034394441350E+07, -6.528185709490936E+07,
2454308.295138889, A.D. 2007-Jul-26 19:05:00.0000,  9.911924326560904E+07,  3.993724155479039E+07, -6.266817833624388E+07,
2454309.295138889, A.D. 2007-Jul-27 19:05:00.0000,  9.770639787797672E+07,  3.880759307062152E+07, -6.004793867979510E+07,
2454310.295138889, A.D. 2007-Jul-28 19:05:00.0000,  9.629849566360779E+07,  3.765180071676270E+07, -5.742138687545671E+07,
2454311.295138889, A.D. 2007-Jul-29 19:05:00.0000,  9.489593020960198E+07,  3.647026235707936E+07, -5.478877767372867E+07,
2454312.295138889, A.D. 2007-Jul-30 19:05:00.0000,  9.349909302064012E+07,  3.526336879320129E+07, -5.215036998053864E+07,
2454313.295138889, A.D. 2007-Jul-31 19:05:00.0000,  9.210837878492707E+07,  3.403150372453292E+07, -4.950642736542682E+07,
2454314.295138889, A.D. 2007-Aug-01 19:05:00.0000,  9.072418925000824E+07,  3.277504454721998E+07, -4.685721742424684E+07,
2454315.295138889, A.D. 2007-Aug-02 19:05:00.0000,  8.934693688715598E+07,  3.149436487235518E+07, -4.420301107544253E+07,
2454316.295138889, A.D. 2007-Aug-03 19:05:00.0000,  8.797705095336089E+07,  3.018983973352931E+07, -4.154408362065271E+07,
2454317.295138889, A.D. 2007-Aug-04 19:05:00.0000,  8.661497374203292E+07,  2.886184862980334E+07, -3.888071156140908E+07,
2454318.295138889, A.D. 2007-Aug-05 19:05:00.0000,  8.526116551583132E+07,  2.751078233862478E+07, -3.621317463136913E+07,
2454319.295138889, A.D. 2007-Aug-06 19:05:00.0000,  8.391609662028688E+07,  2.613704531294845E+07, -3.354175262551158E+07,
2454320.295138889, A.D. 2007-Aug-07 19:05:00.0000,  8.258025006889766E+07,  2.474106102184794E+07, -3.086672756741735E+07,
2454321.295138889, A.D. 2007-Aug-08 19:05:00.0000,  8.125411407370265E+07,  2.332327307463845E+07, -2.818838191035527E+07,
2454322.295138889, A.D. 2007-Aug-09 19:05:00.0000,  7.993817726043281E+07,  2.188414617222328E+07, -2.550699827626254E+07,
2454323.295138889, A.D. 2007-Aug-10 19:05:00.0000,  7.863292841617025E+07,  2.042416715161140E+07, -2.282286088131642E+07,
2454324.295138889, A.D. 2007-Aug-11 19:05:00.0000,  7.733935372975932E+07,  1.894384223595520E+07, -2.013594170499294E+07,
2454325.295138889, A.D. 2007-Aug-12 19:05:00.0000,  7.605690031186213E+07,  1.744369714388819E+07, -1.744714342825659E+07,
2454326.295138889, A.D. 2007-Aug-13 19:05:00.0000,  7.478654555995056E+07,  1.592426954711444E+07, -1.475644723239887E+07,
2454327.295138889, A.D. 2007-Aug-14 19:05:00.0000,  7.352873481718050E+07,  1.438610991943136E+07, -1.206414036505232E+07,
2454328.295138889, A.D. 2007-Aug-15 19:05:00.0000,  7.228389994031280E+07,  1.282977716282428E+07, -9.370511312396200E+06,
2454329.295138889, A.D. 2007-Aug-16 19:05:00.0000,  7.105245896009195E+07,  1.125583570576886E+07, -6.675849601139974E+06,
2454330.295138889, A.D. 2007-Aug-17 19:05:00.0000,  6.983481869770955E+07,  9.664853743643293E+06, -3.980446031795229E+06,
2454331.295138889, A.D. 2007-Aug-18 19:05:00.0000,  6.863137399654771E+07,  8.057401368434721E+06, -1.284592242709698E+06,
2454332.295138889, A.D. 2007-Aug-19 19:05:00.0000,  6.744284041028263E+07,  6.434017886894640E+06,  1.411561421369669E+06,
2454333.295138889, A.D. 2007-Aug-20 19:05:00.0000,  6.626892304438751E+07,  4.795333662250921E+06,  4.107444225228355E+06,
2454334.295138889, A.D. 2007-Aug-21 19:05:00.0000,  6.511032496794902E+07,  3.141892190688128E+06,  6.802898220578661E+06,
2454335.295138889, A.D. 2007-Aug-22 19:05:00.0000,  6.396740228663597E+07,  1.474262879852526E+06,  9.497629566987474E+06,
2454336.295138889, A.D. 2007-Aug-23 19:05:00.0000,  6.284050219270011E+07, -2.069875044425270E+05,  1.219134421059217E+07,
2454337.295138889, A.D. 2007-Aug-24 19:05:00.0000,  6.172996361805576E+07, -1.901296514245989E+06,  1.488374799626753E+07,
2454338.295138889, A.D. 2007-Aug-25 19:05:00.0000,  6.063611447463325E+07, -3.608108074970769E+06,  1.757454602120865E+07,
2454339.295138889, A.D. 2007-Aug-26 19:05:00.0000,  5.955928930761338E+07, -5.326874712002255E+06,  2.026344588385730E+07,
2454340.295138889, A.D. 2007-Aug-27 19:05:00.0000,  5.849980896298426E+07, -7.057058901473320E+06,  2.295015281270740E+07,
2454341.295138889, A.D. 2007-Aug-28 19:05:00.0000,  5.745800077669697E+07, -8.798133815880455E+06,  2.563437353949662E+07,
2454342.295138889, A.D. 2007-Aug-29 19:05:00.0000,  5.643419952816045E+07, -1.054958170491501E+07,  2.831581583660512E+07,
2454343.295138889, A.D. 2007-Aug-30 19:05:00.0000,  5.542875223494685E+07, -1.231089023023424E+07,  3.099418940260670E+07,
2454344.295138889, A.D. 2007-Aug-31 19:05:00.0000,  5.444202070374988E+07, -1.408154686647511E+07,  3.366920659692659E+07,
